,image_id,categorical_label,path
49,ISIC_0025419,2,images/HAM10000_images_part_1/ISIC_0025419.jpg
50,ISIC_0030105,2,images/HAM10000_images_part_2/ISIC_0030105.jpg
51,ISIC_0025016,2,images/HAM10000_images_part_1/ISIC_0025016.jpg
52,ISIC_0029147,2,images/HAM10000_images_part_1/ISIC_0029147.jpg
53,ISIC_0029301,2,images/HAM10000_images_part_1/ISIC_0029301.jpg
54,ISIC_0026637,2,images/HAM10000_images_part_1/ISIC_0026637.jpg
55,ISIC_0030377,2,images/HAM10000_images_part_2/ISIC_0030377.jpg
56,ISIC_0027960,2,images/HAM10000_images_part_1/ISIC_0027960.jpg
57,ISIC_0026955,2,images/HAM10000_images_part_1/ISIC_0026955.jpg
58,ISIC_0028052,2,images/HAM10000_images_part_1/ISIC_0028052.jpg
59,ISIC_0025286,2,images/HAM10000_images_part_1/ISIC_0025286.jpg
60,ISIC_0031468,2,images/HAM10000_images_part_2/ISIC_0031468.jpg
61,ISIC_0030926,2,images/HAM10000_images_part_2/ISIC_0030926.jpg
62,ISIC_0029288,2,images/HAM10000_images_part_1/ISIC_0029288.jpg
63,ISIC_0031008,2,images/HAM10000_images_part_2/ISIC_0031008.jpg
64,ISIC_0024698,5,images/HAM10000_images_part_1/ISIC_0024698.jpg
65,ISIC_0031495,2,images/HAM10000_images_part_2/ISIC_0031495.jpg
66,ISIC_0026104,2,images/HAM10000_images_part_1/ISIC_0026104.jpg
67,ISIC_0025099,2,images/HAM10000_images_part_1/ISIC_0025099.jpg
68,ISIC_0031485,2,images/HAM10000_images_part_2/ISIC_0031485.jpg
69,ISIC_0029413,2,images/HAM10000_images_part_2/ISIC_0029413.jpg
70,ISIC_0029576,2,images/HAM10000_images_part_2/ISIC_0029576.jpg
71,ISIC_0031967,2,images/HAM10000_images_part_2/ISIC_0031967.jpg
72,ISIC_0031584,2,images/HAM10000_images_part_2/ISIC_0031584.jpg
73,ISIC_0025140,2,images/HAM10000_images_part_1/ISIC_0025140.jpg
74,ISIC_0025554,2,images/HAM10000_images_part_1/ISIC_0025554.jpg
75,ISIC_0029289,2,images/HAM10000_images_part_1/ISIC_0029289.jpg
76,ISIC_0029912,2,images/HAM10000_images_part_2/ISIC_0029912.jpg
77,ISIC_0033539,2,images/HAM10000_images_part_2/ISIC_0033539.jpg
78,ISIC_0032283,2,images/HAM10000_images_part_2/ISIC_0032283.jpg
79,ISIC_0030005,2,images/HAM10000_images_part_2/ISIC_0030005.jpg
80,ISIC_0030189,2,images/HAM10000_images_part_2/ISIC_0030189.jpg
81,ISIC_0026532,2,images/HAM10000_images_part_1/ISIC_0026532.jpg
82,ISIC_0024832,2,images/HAM10000_images_part_1/ISIC_0024832.jpg
83,ISIC_0026958,2,images/HAM10000_images_part_1/ISIC_0026958.jpg
84,ISIC_0030768,2,images/HAM10000_images_part_2/ISIC_0030768.jpg
85,ISIC_0029837,2,images/HAM10000_images_part_2/ISIC_0029837.jpg
86,ISIC_0031624,2,images/HAM10000_images_part_2/ISIC_0031624.jpg
87,ISIC_0025510,2,images/HAM10000_images_part_1/ISIC_0025510.jpg
88,ISIC_0030607,2,images/HAM10000_images_part_2/ISIC_0030607.jpg
89,ISIC_0029060,2,images/HAM10000_images_part_1/ISIC_0029060.jpg
90,ISIC_0029308,2,images/HAM10000_images_part_2/ISIC_0029308.jpg
91,ISIC_0024635,2,images/HAM10000_images_part_1/ISIC_0024635.jpg
92,ISIC_0029425,2,images/HAM10000_images_part_2/ISIC_0029425.jpg
93,ISIC_0028774,2,images/HAM10000_images_part_1/ISIC_0028774.jpg
94,ISIC_0030565,2,images/HAM10000_images_part_2/ISIC_0030565.jpg
95,ISIC_0027023,2,images/HAM10000_images_part_1/ISIC_0027023.jpg
96,ISIC_0029022,2,images/HAM10000_images_part_1/ISIC_0029022.jpg
97,ISIC_0025388,2,images/HAM10000_images_part_1/ISIC_0025388.jpg
98,ISIC_0028080,2,images/HAM10000_images_part_1/ISIC_0028080.jpg
99,ISIC_0026153,2,images/HAM10000_images_part_1/ISIC_0026153.jpg
100,ISIC_0025876,2,images/HAM10000_images_part_1/ISIC_0025876.jpg
101,ISIC_0025063,2,images/HAM10000_images_part_1/ISIC_0025063.jpg
102,ISIC_0032463,2,images/HAM10000_images_part_2/ISIC_0032463.jpg
103,ISIC_0025548,2,images/HAM10000_images_part_1/ISIC_0025548.jpg
104,ISIC_0032306,2,images/HAM10000_images_part_2/ISIC_0032306.jpg
105,ISIC_0032304,2,images/HAM10000_images_part_2/ISIC_0032304.jpg
106,ISIC_0031639,2,images/HAM10000_images_part_2/ISIC_0031639.jpg
107,ISIC_0027957,2,images/HAM10000_images_part_1/ISIC_0027957.jpg
108,ISIC_0031212,2,images/HAM10000_images_part_2/ISIC_0031212.jpg
109,ISIC_0032382,2,images/HAM10000_images_part_2/ISIC_0032382.jpg
110,ISIC_0027533,2,images/HAM10000_images_part_1/ISIC_0027533.jpg
111,ISIC_0029674,2,images/HAM10000_images_part_2/ISIC_0029674.jpg
112,ISIC_0028607,2,images/HAM10000_images_part_1/ISIC_0028607.jpg
113,ISIC_0024623,2,images/HAM10000_images_part_1/ISIC_0024623.jpg
114,ISIC_0029613,2,images/HAM10000_images_part_2/ISIC_0029613.jpg
115,ISIC_0029418,2,images/HAM10000_images_part_2/ISIC_0029418.jpg
116,ISIC_0027455,2,images/HAM10000_images_part_1/ISIC_0027455.jpg
117,ISIC_0025906,2,images/HAM10000_images_part_1/ISIC_0025906.jpg
118,ISIC_0027151,2,images/HAM10000_images_part_1/ISIC_0027151.jpg
119,ISIC_0028646,2,images/HAM10000_images_part_1/ISIC_0028646.jpg
120,ISIC_0026794,2,images/HAM10000_images_part_1/ISIC_0026794.jpg
121,ISIC_0034318,2,images/HAM10000_images_part_2/ISIC_0034318.jpg
122,ISIC_0032972,2,images/HAM10000_images_part_2/ISIC_0032972.jpg
123,ISIC_0032534,2,images/HAM10000_images_part_2/ISIC_0032534.jpg
124,ISIC_0033785,2,images/HAM10000_images_part_2/ISIC_0033785.jpg
125,ISIC_0033184,2,images/HAM10000_images_part_2/ISIC_0033184.jpg
126,ISIC_0032929,2,images/HAM10000_images_part_2/ISIC_0032929.jpg
127,ISIC_0032963,2,images/HAM10000_images_part_2/ISIC_0032963.jpg
128,ISIC_0032949,2,images/HAM10000_images_part_2/ISIC_0032949.jpg
129,ISIC_0033322,2,images/HAM10000_images_part_2/ISIC_0033322.jpg
130,ISIC_0033127,2,images/HAM10000_images_part_2/ISIC_0033127.jpg
131,ISIC_0033041,2,images/HAM10000_images_part_2/ISIC_0033041.jpg
132,ISIC_0033900,2,images/HAM10000_images_part_2/ISIC_0033900.jpg
133,ISIC_0033361,2,images/HAM10000_images_part_2/ISIC_0033361.jpg
134,ISIC_0032732,2,images/HAM10000_images_part_2/ISIC_0032732.jpg
135,ISIC_0032778,2,images/HAM10000_images_part_2/ISIC_0032778.jpg
136,ISIC_0033466,2,images/HAM10000_images_part_2/ISIC_0033466.jpg
137,ISIC_0030276,2,images/HAM10000_images_part_2/ISIC_0030276.jpg
138,ISIC_0033583,2,images/HAM10000_images_part_2/ISIC_0033583.jpg
139,ISIC_0033465,2,images/HAM10000_images_part_2/ISIC_0033465.jpg
140,ISIC_0029683,2,images/HAM10000_images_part_2/ISIC_0029683.jpg
141,ISIC_0033482,2,images/HAM10000_images_part_2/ISIC_0033482.jpg
142,ISIC_0033201,2,images/HAM10000_images_part_2/ISIC_0033201.jpg
143,ISIC_0032514,2,images/HAM10000_images_part_2/ISIC_0032514.jpg
144,ISIC_0033691,2,images/HAM10000_images_part_2/ISIC_0033691.jpg
145,ISIC_0033910,2,images/HAM10000_images_part_2/ISIC_0033910.jpg
146,ISIC_0032556,2,images/HAM10000_images_part_2/ISIC_0032556.jpg
147,ISIC_0033646,2,images/HAM10000_images_part_2/ISIC_0033646.jpg
148,ISIC_0033592,2,images/HAM10000_images_part_2/ISIC_0033592.jpg
149,ISIC_0033899,2,images/HAM10000_images_part_2/ISIC_0033899.jpg
150,ISIC_0032842,2,images/HAM10000_images_part_2/ISIC_0032842.jpg
151,ISIC_0032618,2,images/HAM10000_images_part_2/ISIC_0032618.jpg
152,ISIC_0032513,2,images/HAM10000_images_part_2/ISIC_0032513.jpg
153,ISIC_0033716,2,images/HAM10000_images_part_2/ISIC_0033716.jpg
154,ISIC_0034011,2,images/HAM10000_images_part_2/ISIC_0034011.jpg
155,ISIC_0033613,2,images/HAM10000_images_part_2/ISIC_0033613.jpg
156,ISIC_0032877,2,images/HAM10000_images_part_2/ISIC_0032877.jpg
157,ISIC_0034175,2,images/HAM10000_images_part_2/ISIC_0034175.jpg
158,ISIC_0033523,2,images/HAM10000_images_part_2/ISIC_0033523.jpg
159,ISIC_0029929,2,images/HAM10000_images_part_2/ISIC_0029929.jpg
160,ISIC_0032978,2,images/HAM10000_images_part_2/ISIC_0032978.jpg
161,ISIC_0033973,2,images/HAM10000_images_part_2/ISIC_0033973.jpg
162,ISIC_0033761,2,images/HAM10000_images_part_2/ISIC_0033761.jpg
163,ISIC_0033505,2,images/HAM10000_images_part_2/ISIC_0033505.jpg
164,ISIC_0033280,2,images/HAM10000_images_part_2/ISIC_0033280.jpg
165,ISIC_0033212,2,images/HAM10000_images_part_2/ISIC_0033212.jpg
166,ISIC_0033770,2,images/HAM10000_images_part_2/ISIC_0033770.jpg
167,ISIC_0032829,2,images/HAM10000_images_part_2/ISIC_0032829.jpg
168,ISIC_0033601,2,images/HAM10000_images_part_2/ISIC_0033601.jpg
169,ISIC_0033284,2,images/HAM10000_images_part_2/ISIC_0033284.jpg
170,ISIC_0033908,2,images/HAM10000_images_part_2/ISIC_0033908.jpg
171,ISIC_0033400,2,images/HAM10000_images_part_2/ISIC_0033400.jpg
172,ISIC_0033677,2,images/HAM10000_images_part_2/ISIC_0033677.jpg
173,ISIC_0033262,2,images/HAM10000_images_part_2/ISIC_0033262.jpg
174,ISIC_0033437,2,images/HAM10000_images_part_2/ISIC_0033437.jpg
175,ISIC_0032688,2,images/HAM10000_images_part_2/ISIC_0032688.jpg
176,ISIC_0033195,2,images/HAM10000_images_part_2/ISIC_0033195.jpg
177,ISIC_0032553,2,images/HAM10000_images_part_2/ISIC_0032553.jpg
178,ISIC_0033252,2,images/HAM10000_images_part_2/ISIC_0033252.jpg
179,ISIC_0032570,2,images/HAM10000_images_part_2/ISIC_0032570.jpg
180,ISIC_0033736,2,images/HAM10000_images_part_2/ISIC_0033736.jpg
181,ISIC_0033378,2,images/HAM10000_images_part_2/ISIC_0033378.jpg
182,ISIC_0033379,2,images/HAM10000_images_part_2/ISIC_0033379.jpg
183,ISIC_0033438,2,images/HAM10000_images_part_2/ISIC_0033438.jpg
184,ISIC_0032983,2,images/HAM10000_images_part_2/ISIC_0032983.jpg
185,ISIC_0034024,2,images/HAM10000_images_part_2/ISIC_0034024.jpg
186,ISIC_0033778,2,images/HAM10000_images_part_2/ISIC_0033778.jpg
187,ISIC_0032863,2,images/HAM10000_images_part_2/ISIC_0032863.jpg
188,ISIC_0034168,2,images/HAM10000_images_part_2/ISIC_0034168.jpg
189,ISIC_0033582,2,images/HAM10000_images_part_2/ISIC_0033582.jpg
190,ISIC_0033576,2,images/HAM10000_images_part_2/ISIC_0033576.jpg
191,ISIC_0033410,2,images/HAM10000_images_part_2/ISIC_0033410.jpg
192,ISIC_0032725,2,images/HAM10000_images_part_2/ISIC_0032725.jpg
193,ISIC_0033952,2,images/HAM10000_images_part_2/ISIC_0033952.jpg
194,ISIC_0033264,2,images/HAM10000_images_part_2/ISIC_0033264.jpg
195,ISIC_0033606,2,images/HAM10000_images_part_2/ISIC_0033606.jpg
196,ISIC_0034103,2,images/HAM10000_images_part_2/ISIC_0034103.jpg
197,ISIC_0032883,2,images/HAM10000_images_part_2/ISIC_0032883.jpg
198,ISIC_0032665,2,images/HAM10000_images_part_2/ISIC_0032665.jpg
199,ISIC_0033130,2,images/HAM10000_images_part_2/ISIC_0033130.jpg
200,ISIC_0033321,2,images/HAM10000_images_part_2/ISIC_0033321.jpg
201,ISIC_0034189,2,images/HAM10000_images_part_2/ISIC_0034189.jpg
202,ISIC_0033306,2,images/HAM10000_images_part_2/ISIC_0033306.jpg
203,ISIC_0032757,2,images/HAM10000_images_part_2/ISIC_0032757.jpg
204,ISIC_0032508,2,images/HAM10000_images_part_2/ISIC_0032508.jpg
205,ISIC_0034201,2,images/HAM10000_images_part_2/ISIC_0034201.jpg
206,ISIC_0032776,2,images/HAM10000_images_part_2/ISIC_0032776.jpg
207,ISIC_0033828,2,images/HAM10000_images_part_2/ISIC_0033828.jpg
208,ISIC_0033235,2,images/HAM10000_images_part_2/ISIC_0033235.jpg
209,ISIC_0026085,2,images/HAM10000_images_part_1/ISIC_0026085.jpg
210,ISIC_0034070,2,images/HAM10000_images_part_2/ISIC_0034070.jpg
211,ISIC_0033709,2,images/HAM10000_images_part_2/ISIC_0033709.jpg
212,ISIC_0032826,2,images/HAM10000_images_part_2/ISIC_0032826.jpg
213,ISIC_0034115,2,images/HAM10000_images_part_2/ISIC_0034115.jpg
214,ISIC_0033776,2,images/HAM10000_images_part_2/ISIC_0033776.jpg
215,ISIC_0033056,2,images/HAM10000_images_part_2/ISIC_0033056.jpg
216,ISIC_0025180,2,images/HAM10000_images_part_1/ISIC_0025180.jpg
217,ISIC_0026107,2,images/HAM10000_images_part_1/ISIC_0026107.jpg
218,ISIC_0033853,2,images/HAM10000_images_part_2/ISIC_0033853.jpg
219,ISIC_0033453,2,images/HAM10000_images_part_2/ISIC_0033453.jpg
220,ISIC_0034126,2,images/HAM10000_images_part_2/ISIC_0034126.jpg
221,ISIC_0033744,2,images/HAM10000_images_part_2/ISIC_0033744.jpg
222,ISIC_0033659,2,images/HAM10000_images_part_2/ISIC_0033659.jpg
223,ISIC_0032567,2,images/HAM10000_images_part_2/ISIC_0032567.jpg
224,ISIC_0033088,2,images/HAM10000_images_part_2/ISIC_0033088.jpg
225,ISIC_0032756,2,images/HAM10000_images_part_2/ISIC_0032756.jpg
226,ISIC_0032654,2,images/HAM10000_images_part_2/ISIC_0032654.jpg
227,ISIC_0032576,2,images/HAM10000_images_part_2/ISIC_0032576.jpg
228,ISIC_0033587,2,images/HAM10000_images_part_2/ISIC_0033587.jpg
229,ISIC_0032675,2,images/HAM10000_images_part_2/ISIC_0032675.jpg
230,ISIC_0032997,2,images/HAM10000_images_part_2/ISIC_0032997.jpg
231,ISIC_0033529,2,images/HAM10000_images_part_2/ISIC_0033529.jpg
232,ISIC_0033581,2,images/HAM10000_images_part_2/ISIC_0033581.jpg
233,ISIC_0033913,2,images/HAM10000_images_part_2/ISIC_0033913.jpg
234,ISIC_0034235,2,images/HAM10000_images_part_2/ISIC_0034235.jpg
235,ISIC_0034007,2,images/HAM10000_images_part_2/ISIC_0034007.jpg
236,ISIC_0034303,2,images/HAM10000_images_part_2/ISIC_0034303.jpg
237,ISIC_0034031,2,images/HAM10000_images_part_2/ISIC_0034031.jpg
238,ISIC_0033124,2,images/HAM10000_images_part_2/ISIC_0033124.jpg
239,ISIC_0033449,2,images/HAM10000_images_part_2/ISIC_0033449.jpg
240,ISIC_0033676,2,images/HAM10000_images_part_2/ISIC_0033676.jpg
241,ISIC_0032898,2,images/HAM10000_images_part_2/ISIC_0032898.jpg
242,ISIC_0033488,2,images/HAM10000_images_part_2/ISIC_0033488.jpg
243,ISIC_0033758,2,images/HAM10000_images_part_2/ISIC_0033758.jpg
244,ISIC_0028792,2,images/HAM10000_images_part_1/ISIC_0028792.jpg
245,ISIC_0033397,2,images/HAM10000_images_part_2/ISIC_0033397.jpg
246,ISIC_0033414,2,images/HAM10000_images_part_2/ISIC_0033414.jpg
247,ISIC_0034113,2,images/HAM10000_images_part_2/ISIC_0034113.jpg
248,ISIC_0033507,2,images/HAM10000_images_part_2/ISIC_0033507.jpg
249,ISIC_0033791,2,images/HAM10000_images_part_2/ISIC_0033791.jpg
250,ISIC_0034259,2,images/HAM10000_images_part_2/ISIC_0034259.jpg
251,ISIC_0033446,2,images/HAM10000_images_part_2/ISIC_0033446.jpg
252,ISIC_0033200,2,images/HAM10000_images_part_2/ISIC_0033200.jpg
253,ISIC_0029472,2,images/HAM10000_images_part_2/ISIC_0029472.jpg
254,ISIC_0029682,2,images/HAM10000_images_part_2/ISIC_0029682.jpg
255,ISIC_0033642,2,images/HAM10000_images_part_2/ISIC_0033642.jpg
256,ISIC_0033486,2,images/HAM10000_images_part_2/ISIC_0033486.jpg
257,ISIC_0034003,2,images/HAM10000_images_part_2/ISIC_0034003.jpg
258,ISIC_0033079,2,images/HAM10000_images_part_2/ISIC_0033079.jpg
259,ISIC_0033629,2,images/HAM10000_images_part_2/ISIC_0033629.jpg
260,ISIC_0034037,2,images/HAM10000_images_part_2/ISIC_0034037.jpg
261,ISIC_0032876,2,images/HAM10000_images_part_2/ISIC_0032876.jpg
262,ISIC_0033635,2,images/HAM10000_images_part_2/ISIC_0033635.jpg
263,ISIC_0033868,2,images/HAM10000_images_part_2/ISIC_0033868.jpg
264,ISIC_0034125,2,images/HAM10000_images_part_2/ISIC_0034125.jpg
265,ISIC_0033060,2,images/HAM10000_images_part_2/ISIC_0033060.jpg
266,ISIC_0029014,2,images/HAM10000_images_part_1/ISIC_0029014.jpg
267,ISIC_0032099,2,images/HAM10000_images_part_2/ISIC_0032099.jpg
268,ISIC_0032215,2,images/HAM10000_images_part_2/ISIC_0032215.jpg
269,ISIC_0030124,2,images/HAM10000_images_part_2/ISIC_0030124.jpg
270,ISIC_0025157,2,images/HAM10000_images_part_1/ISIC_0025157.jpg
271,ISIC_0029600,2,images/HAM10000_images_part_2/ISIC_0029600.jpg
272,ISIC_0031376,2,images/HAM10000_images_part_2/ISIC_0031376.jpg
273,ISIC_0027513,2,images/HAM10000_images_part_1/ISIC_0027513.jpg
274,ISIC_0031876,2,images/HAM10000_images_part_2/ISIC_0031876.jpg
275,ISIC_0031620,2,images/HAM10000_images_part_2/ISIC_0031620.jpg
276,ISIC_0030542,2,images/HAM10000_images_part_2/ISIC_0030542.jpg
277,ISIC_0029548,2,images/HAM10000_images_part_2/ISIC_0029548.jpg
278,ISIC_0027989,2,images/HAM10000_images_part_1/ISIC_0027989.jpg
279,ISIC_0025136,2,images/HAM10000_images_part_1/ISIC_0025136.jpg
280,ISIC_0027652,2,images/HAM10000_images_part_1/ISIC_0027652.jpg
281,ISIC_0027218,2,images/HAM10000_images_part_1/ISIC_0027218.jpg
282,ISIC_0030705,2,images/HAM10000_images_part_2/ISIC_0030705.jpg
283,ISIC_0030272,2,images/HAM10000_images_part_2/ISIC_0030272.jpg
284,ISIC_0028020,2,images/HAM10000_images_part_1/ISIC_0028020.jpg
285,ISIC_0031345,2,images/HAM10000_images_part_2/ISIC_0031345.jpg
286,ISIC_0032063,2,images/HAM10000_images_part_2/ISIC_0032063.jpg
287,ISIC_0032325,2,images/HAM10000_images_part_2/ISIC_0032325.jpg
288,ISIC_0025867,2,images/HAM10000_images_part_1/ISIC_0025867.jpg
289,ISIC_0028701,2,images/HAM10000_images_part_1/ISIC_0028701.jpg
290,ISIC_0027713,2,images/HAM10000_images_part_1/ISIC_0027713.jpg
291,ISIC_0026060,2,images/HAM10000_images_part_1/ISIC_0026060.jpg
292,ISIC_0026298,2,images/HAM10000_images_part_1/ISIC_0026298.jpg
293,ISIC_0027139,2,images/HAM10000_images_part_1/ISIC_0027139.jpg
294,ISIC_0026623,2,images/HAM10000_images_part_1/ISIC_0026623.jpg
295,ISIC_0031989,2,images/HAM10000_images_part_2/ISIC_0031989.jpg
296,ISIC_0029394,2,images/HAM10000_images_part_2/ISIC_0029394.jpg
297,ISIC_0026893,2,images/HAM10000_images_part_1/ISIC_0026893.jpg
298,ISIC_0025777,2,images/HAM10000_images_part_1/ISIC_0025777.jpg
299,ISIC_0027739,2,images/HAM10000_images_part_1/ISIC_0027739.jpg
300,ISIC_0026844,2,images/HAM10000_images_part_1/ISIC_0026844.jpg
301,ISIC_0024672,2,images/HAM10000_images_part_1/ISIC_0024672.jpg
302,ISIC_0026827,2,images/HAM10000_images_part_1/ISIC_0026827.jpg
303,ISIC_0027680,2,images/HAM10000_images_part_1/ISIC_0027680.jpg
304,ISIC_0025885,2,images/HAM10000_images_part_1/ISIC_0025885.jpg
305,ISIC_0025656,2,images/HAM10000_images_part_1/ISIC_0025656.jpg
306,ISIC_0029010,2,images/HAM10000_images_part_1/ISIC_0029010.jpg
307,ISIC_0024581,2,images/HAM10000_images_part_1/ISIC_0024581.jpg
308,ISIC_0029003,2,images/HAM10000_images_part_1/ISIC_0029003.jpg
309,ISIC_0024711,2,images/HAM10000_images_part_1/ISIC_0024711.jpg
310,ISIC_0032280,2,images/HAM10000_images_part_2/ISIC_0032280.jpg
311,ISIC_0025982,2,images/HAM10000_images_part_1/ISIC_0025982.jpg
312,ISIC_0028120,2,images/HAM10000_images_part_1/ISIC_0028120.jpg
313,ISIC_0032335,2,images/HAM10000_images_part_2/ISIC_0032335.jpg
314,ISIC_0025326,2,images/HAM10000_images_part_1/ISIC_0025326.jpg
315,ISIC_0027374,2,images/HAM10000_images_part_1/ISIC_0027374.jpg
316,ISIC_0027781,2,images/HAM10000_images_part_1/ISIC_0027781.jpg
317,ISIC_0024890,2,images/HAM10000_images_part_1/ISIC_0024890.jpg
318,ISIC_0025507,2,images/HAM10000_images_part_1/ISIC_0025507.jpg
319,ISIC_0028336,2,images/HAM10000_images_part_1/ISIC_0028336.jpg
320,ISIC_0025838,2,images/HAM10000_images_part_1/ISIC_0025838.jpg
321,ISIC_0027780,2,images/HAM10000_images_part_1/ISIC_0027780.jpg
322,ISIC_0024592,2,images/HAM10000_images_part_1/ISIC_0024592.jpg
323,ISIC_0030118,2,images/HAM10000_images_part_2/ISIC_0030118.jpg
324,ISIC_0028970,2,images/HAM10000_images_part_1/ISIC_0028970.jpg
325,ISIC_0027042,2,images/HAM10000_images_part_1/ISIC_0027042.jpg
326,ISIC_0030721,2,images/HAM10000_images_part_2/ISIC_0030721.jpg
327,ISIC_0031556,2,images/HAM10000_images_part_2/ISIC_0031556.jpg
328,ISIC_0027068,2,images/HAM10000_images_part_1/ISIC_0027068.jpg
329,ISIC_0032168,2,images/HAM10000_images_part_2/ISIC_0032168.jpg
330,ISIC_0031130,2,images/HAM10000_images_part_2/ISIC_0031130.jpg
331,ISIC_0028308,2,images/HAM10000_images_part_1/ISIC_0028308.jpg
332,ISIC_0024708,2,images/HAM10000_images_part_1/ISIC_0024708.jpg
333,ISIC_0028354,2,images/HAM10000_images_part_1/ISIC_0028354.jpg
334,ISIC_0024505,2,images/HAM10000_images_part_1/ISIC_0024505.jpg
335,ISIC_0025743,2,images/HAM10000_images_part_1/ISIC_0025743.jpg
336,ISIC_0027796,2,images/HAM10000_images_part_1/ISIC_0027796.jpg
337,ISIC_0024626,2,images/HAM10000_images_part_1/ISIC_0024626.jpg
338,ISIC_0031321,2,images/HAM10000_images_part_2/ISIC_0031321.jpg
339,ISIC_0025337,2,images/HAM10000_images_part_1/ISIC_0025337.jpg
340,ISIC_0027037,2,images/HAM10000_images_part_1/ISIC_0027037.jpg
341,ISIC_0032486,2,images/HAM10000_images_part_2/ISIC_0032486.jpg
342,ISIC_0029340,2,images/HAM10000_images_part_2/ISIC_0029340.jpg
343,ISIC_0027649,2,images/HAM10000_images_part_1/ISIC_0027649.jpg
344,ISIC_0026607,2,images/HAM10000_images_part_1/ISIC_0026607.jpg
345,ISIC_0030731,2,images/HAM10000_images_part_2/ISIC_0030731.jpg
346,ISIC_0028233,2,images/HAM10000_images_part_1/ISIC_0028233.jpg
347,ISIC_0031542,2,images/HAM10000_images_part_2/ISIC_0031542.jpg
348,ISIC_0029062,2,images/HAM10000_images_part_1/ISIC_0029062.jpg
